model_code,name,serie,install_type,energy_class,avg_rating,review_count,is_discontinued,url,highlights,has_home_connect,has_home_connect_evidence,has_smart_start,has_smart_start_evidence,has_programme_download,has_programme_download_evidence,has_intelligent_prog,has_intelligent_prog_evidence,has_wash_assistant,has_wash_assistant_evidence,has_efficient_dry,has_efficient_dry_evidence,has_perfect_dry,has_perfect_dry_evidence,has_extra_clean_zone,has_extra_clean_zone_evidence,has_hygiene_certified,has_hygiene_certified_evidence,has_remote_diagnostics,has_remote_diagnostics_evidence,has_green_collection,has_green_collection_evidence,has_silent_power_drive,has_silent_power_drive_evidence,has_aquastop,has_aquastop_evidence,has_time_light,has_time_light_evidence,has_emotion_light,has_emotion_light_evidence,has_status_light,has_status_light_evidence,has_open_assist,has_open_assist_evidence,has_rackmatic,has_rackmatic_evidence,has_max_flex_pro,has_max_flex_pro_evidence,has_dosage_assist,has_dosage_assist_evidence,has_vario_hinge,has_vario_hinge_evidence,has_favorite_program,has_favorite_program_evidence
SMS6ECI12E,Serie 6Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 6,freestanding,A,5.0,3,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS6ECI12E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS6ECI15E,Serie 6Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 6,freestanding,A,4.7,63,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS6ECI15E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS6ZCI10E,Serie 6Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 6,freestanding,B,4.7,14,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS6ZCI10E,"Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS8ECI02E,Serie 8Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 8,freestanding,A,4.9,22,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS8ECI02E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,False,,True,...Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti....,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS8TCI01E,Serie 8Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 8,freestanding,A,4.8,210,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS8TCI01E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti. | Emotion Light: l'illuminazione interna della lavastoviglie. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,False,,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,True,...Intelligent Programme: personalizza il programma di lavaggio in base alle tue pre...,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",False,,False,,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,True,...RackMatic: cestello superiore regolabile in altezza su 3 livelli...,True,...Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti....,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMS8TCI04E,Serie 8Lavastoviglie da libera installazione 60 cm Acciaio spazzolato anti-impronta,Serie 8,freestanding,A,4.8,102,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-libero-posizionamento/lavastoviglie-da-60-cm/SMS8TCI04E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla plastica* | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Intelligent Programme: personalizza il programma di lavaggio in base alle tue preferenze. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti. | Emotion Light: l'illuminazione interna della lavastoviglie. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,True,...Intelligent Programme: personalizza il programma di lavaggio in base alle tue pre...,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,True,...PerfectDry: Risultati di asciugatura fino a 2 volte migliori sulla pla...,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",False,,False,,True,...Emotion Light: l'illuminazione interna della lavastoviglie....,False,,False,,False,,True,...Cestelli Max Flex Pro: facilità di carico e protezione per i tuoi piatti....,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMT4ECX21E,Serie 4Lavastoviglie da incasso a scomparsa totale 60 cm Cerniere Sliding,Serie 4,built-in,B,5.0,1,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMT4ECX21E,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Open Assist: apertura facile, senza maniglia | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | RackMatic: cestello superiore regolabile in altezza su 3 livelli | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,False,,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,True,...Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indi...,True,"...Open Assist: apertura facile, senza maniglia...",True,...RackMatic: cestello superiore regolabile in altezza su 3 livelli...,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",True,...Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoc...,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMT6ECX12E,Il prodotto non è più disponibile,,,,,,True,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMT6ECX12E,"Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoccolo fino a 5 cm di altezza per avere maggiore flessibilità nel design della cucina. | Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indica se la lavastoviglie è in funzione. | Open Assist: apertura facile, senza maniglia | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,False,,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,False,,False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,True,...Status Light: l'illuminazione nell'angolo in alto a sinistra che ti indi...,True,"...Open Assist: apertura facile, senza maniglia...",False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",True,...Grazie alle cerniere sliding Vario Hinge è possibile installare la lavastoviglie utilizzando uno zoc...,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMU4EVS08E,Serie 4Lavastoviglie da incasso sottopiano 60 cm Acciaio spazzolato,Serie 4,built-in,B,4.8,44,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-sottopiano-60cm/SMU4EVS08E,"Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttane al massimo tutte le potenzialità. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | Silence on demand: per ridurre ulteriormente il livello sonoro tramite app Home Connect. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: controlla la tua lavastoviglie ovunque ti trovi e sfruttan...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,False,,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMU6ECS12E,Serie 6Lavastoviglie da incasso sottopiano 60 cm Acciaio spazzolato,Serie 6,built-in,A,4.7,12,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-sottopiano-60cm/SMU6ECS12E,"Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per un minor impatto ambientale. | Home Connect: lavastoviglie connesse per una vita quotidiana più semplice. | Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo di asciugatura risulta più efficace. | Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva delle stoviglie più sporche. | Livello di igiene certificato per il programma Eco 50 °C e livelli ancora superiori con i programmi Intensive 70 °C e Machine Care. | Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza e verifica lo stato del tuo elettrodomestico. | Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche. | Smart Start: scelta strategica dell'orario di avvio. | Assistente al lavaggio: il programma giusto per ogni carico. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | Programma Preferito. Personalizza la tua lavastoviglie. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",True,...Home Connect: lavastoviglie connesse per una vita quotidiana più semplic...,True,...Smart Start: scelta strategica dell'orario di avvio....,True,...Programme Download: programmi di lavaggio aggiuntivi per esigenze specifiche....,False,,True,...Assistente al lavaggio: il programma giusto per ogni carico....,True,"...Efficient Dry: grazie all'apertura della porta a fine ciclo, il processo...",False,,True,...Extra Clean Zone: zona nel cestello superiore per una pulizia intensiva dell...,True,...Livello di igiene certificato per il programma Eco 50 °C e livelli ancora sup...,True,"...Diagnostica da remoto: in caso di malfunzionamento, chiama il team di assistenza...",True,...Lavastoviglie Green Collection: utilizzo di acciaio inox a ridotte emissioni di CO₂. Per u...,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,True,...Programma Preferito. Personalizza la tua lavastoviglie....
SMV24AX04E,Serie 2Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 2,built-in,E,4.9,48,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV24AX04E,"Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,False,
SMV25AX06E,Serie 2Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 2,built-in,E,4.7,64,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV25AX06E,"Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,False,
SMV25EX02E,Serie 2Lavastoviglie da incasso a scomparsa totale 60 cm,Serie 2,built-in,E,4.9,27,False,https://www.bosch-home.com/it/it/mkt-product/lavastoviglie/lavastoviglie-da-incasso/lavastoviglie-a-scomparsa-totale-60cm/SMV25EX02E,"Info Light: l'indicatore luminoso rosso a pavimento indica quando la lavastoviglie è accesa. | Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'efficacia durante il lavaggio. | SilentPowerDrive: motore potente, silenzioso e duraturo. | Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch in caso di danni causati dall'acqua - per tutta la vita dell'apparecchio.",False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,False,,True,"...SilentPowerDrive: motore potente, silenzioso e duraturo....",True,...Aqua Stop: sistema di protezione antiallagamento con garanzia Bosch i...,False,,False,,False,,False,,False,,False,,True,"...Grazie al vano Dosage Assist, il detersivo si scioglie in modo ottimale favorendone l'ef...",False,,False,
